,User Name,Followers,Tweet,Polarity
2294,The Korea Herald,65015,south korea plans to charge foreigners for covid 19 treatment coronavirus covid19,0.0
2295,West Sussex County Council,48938,simple steps can stop the spread of covid19 if you have symptoms get tested wash your hands regularly obse,0.0
2300,Patrick Henningsen,47896,question how significant is this time in history compared to other major watershed moments of the last 100 years,0.078125
2301,Hindustan Times,7649601,indonesia s covid19 tally nearing 99 000 death toll at 4 781,0.0
2303,Ciarán Mc Mahon,3708,can t test people coming into the country for covid19 but can test people leaving the country to see if they re on,0.0
2308,China News 中国新闻网,651993,long distance bus travel services have resumed sunday at beijing s xinfadi intercity bus terminal as covid19 situ,-0.05
2310,Belfast Telegraph,185617,coronavirus updates calls for immediate testing for travellers arriving from spain coronavirus covid19,0.0
2312,EastMojo,10288,world north korea had earlier closed its borders in january after various cases of covid 19 were detected in nei,-0.03333333333333333
2319,Basherkella - বাঁশেরকেল্লা,125645,bangladesh covid19 update coronavirus,0.0
2320,RFI English,23149,france has singled out 30 million priority citizens for covid19 vaccines via rfi en,0.0
2322,Khaleej Times,565235,with this a total of 76 005 cases have been reported in the sultanate while recoveries are at 55 299 covid19,0.0
2323,Biocon,14001,the cuban scientific community welcomes the authorization of itolizumab for emergency use in treating patients wit,0.0
2325,TOI Mumbai,202784,bmc removes poster which they had put outside jalsa residence of amitabhbachchan declaring it as containment zo,0.0
2326,SKEMA,19373,you may have missed read this article where skema professor yoann guntzburger explains the barriers which led to,0.0
2331,Dr Zweli Mkhize,462043,healthhighlights inside nasrec field hospital the quarantine facility set up in record t,0.0
2332,SkyNews,6264954,tony blair has told ridgeonsunday the uk is going to be living with covid19 not eliminating it for the foreseea,0.0
2334,Delhi Times,73058,according to agency reports mybmc officials have removed the poster they had put outside amitabhbachchan s resid,0.0
2335,⚡️𝔽𝕒𝕚𝕫𝕖𝕝 ℙ𝕒𝕥𝕖𝕝,14281,covid19 updates via ajenglish day122oflockdown covid19insa staysafe,0.0
2336,Natasha Bita,2895,why workers don t want to go back to the office covid19,0.0
2337,Le Shuttle Freight,3799,please respect our colleagues and the environment so do not throw your used masks and gloves on our terminals,0.0
2338,NDTV Sports,570904,sanfrecce hiroshima s home match against nagoya grampus on sunday evening was called off as japan battles a surge o,0.0
2340,UniversalPostalUnion,8826,a new set of recommendations outline how the global tourism sector can continue in its fight against plastic,0.06818181818181818
2346,@PHE_EoEngland,2208,anyone in the eastofengland that has symptoms of coronavirus must selfisolate immediately book a covid19,0.0
2347,Mashable Southeast Asia,3836,unless you like paying fines or being sent to prison malaysia law facemask covid19 coronavirus,0.0
2348,CGTN,13892211,sunflower maze in honor of health workers opened in nw uk covid19,0.0
2350,PHE East Midlands,2054,anyone in the eastmidlands that has symptoms of coronavirus must selfisolate immediately book a covid19 t,0.0
2354,PHE West Midlands,3570,anyone in the westmidlands that has symptoms of coronavirus must selfisolate immediately book a covid19 t,0.0
2355,European Economic and Social Committee,47072,climateneutrality will depend on the engagement of people we propose a climatepact stakeholder platform to organ,0.0
2356,EastMojo,10288,coronavirusupdates 28 from kohima 13 from mon and 9 persons from dimapur test positive for covid 19 active case,0.04696969696969697
2357,Andrew Quinn,2940,this is what having a racist white spremacist as president has done to this minnesota couple felt so emboldene,0.0
2359,The Korea Herald,65015,look who s back fans return to kbo games during pandemic covid19 coronavirus baseball kbo,0.0
2362,Times of Oman,81431,the omanimoh announced on sunday talert covid19,0.0
2363,Open Letters,17158,sign covid 19 data and i ll deliver a copy to your officials no 1 860 is from joha,0.0
2365,European GNSS Agency,11350,the gsa funded projectariadna survey aims to understand how galileo amp copernicus can play a key role in the moder,0.0
2367,Mumbai Mirror,374132,authorities said there were several complaints of overcharging against the hospital tmcatweetaway coronavirus,0.0
2369,Michael Brennan,13182,social welfare inspectors checking at airports to enforce ban on holiday travel abroad during covid19 unemployed t,0.03333333333333333
2370,moneycontrol,886557,earningswithmc asianpaints reports 66 7 year on year decline in net profit at rs 218 45 crore for q1fy21,0.0
2377,عُمان تواجه كورونا,132115,13 new death cases of covid19 have been recorded this brings the total number of deaths in the sultanate to 384,0.06818181818181818
2379,Dr Tess Newton Cain,6170,report from emtvonline indicating that covid19 is adding to stresses on emergency staff at port moresby general h,0.05000000000000002
2380,Gulf Today,41062,covid19 number of global coronavirus cases tops 16 million,0.0
2384,India TV,1381424,how coronavirus molecules camouflage in host cell decoded may lead to drug development via indiatvnews,0.0
2385,moneycontrol,886557,sensing growth opportunities in online sales amwayindia is working on boosting its supply chain and home delivery,0.0
2386,Daily Monitor,777340,video as long as covid19 is circulating we are all at risk that s why we re asking everyone to treat the decis,-0.05
2388,Natalie Whiting,5492,another 8 confirmed covid19 cases in png there are now 35 active cases the isolation facility in pom is current,0.0888888888888889
2389,BJSM,73908,are you a sports trainer in oz and have questions about working in the covid19 environment register for this spo,0.0
2391,Mathrubhumi,86086,female staff at malabar medical college tests covid 19 positive 50 under quarantine covid19,0.07575757575757576
2393,moneycontrol,886557,how exactly is iit kharagpur s low cost covid19 testing device different from an rt pcr machine viswanath pilla,0.08333333333333333
2398,Street Child,8714,since may of this year street child has supported local partner reaching people in need rpn to provide life savi,0.0
2401,Deccan Herald,57176,covid19 a week ago the minister held a meeting which was attended by doctors hotel owners the officials and j,0.0
2403,ETTelecom,33366,ettelecom how fitbit devices can help detect the spread of covid 19 covid19 fitbit coronavirus,0.0
2405,Scottish Chambers,6828,give us your views on what support you need for your industry by completing this short survey this poll will help,0.0
2407,PwC_Luxembourg,6638,what are the 5 key areas insurers can focus on through and beyond the covid19 crisis to redefine the,0.0
2408,Sefton Council,21395,last day of mobile covid19 testing at maghull s meadows leisure centre crosby library from tomorrow supported,0.0
2410,Aleksandra Kuzmanovic,2481,icymi this wasn t only a lesson on covid19 science with doctorsoumya but also on how to communicate science,0.0
2414,We Don’t Have Time,63762,global co2 levels reach a new record high in 2020 despite the industry and traffic slowdown during covid19 pandemi,0.0987878787878788
2415,Tony Blair Institute,221285,if you re not careful covid19 brexit and the tech revolution are going to create an even bigger divide on social,0.02777777777777778
2416,David Chau,1206,1 there s only one thing aussies fear more than coronavirus and that s bad weather it s unusual for this,4.163336342344337e-17
2417,Aleksandra Kuzmanovic,2481,icymi our presser last thursday don t miss this clip our decisions and whereabouts during covid19 may be a m,0.0
2418,DNA,2171344,madhyapradesh cm shivraj singh chouhan chouhanshivraj listened to pm modi s mannkibaat programme from the,0.0
2419,New Straits Times,716397,nstworld nkorea declares emergency over 1st suspected covid19 case,0.0
2420,UAE Forsan,13127,press briefing on the developments of covid19 is changed to monday every week,0.0
2421,Delia Ferreira,12040,in emergencies like covid19 corruption risks increase so transparency and controls shall also be strengthened it,0.0
2422,IndiaToday,5281533,an islamic state online publication voice of hind has been calling its supporters to use the pandemic as an oppor,0.0
2426,Mumbai Mirror,374132,watch swabtesting camp and door to door health checkup at shailesh nagar malad west coronavirus,0.0
2427,Prof Chris Semsarian,6500,if the second wave hits sydney let s cut to the chase on masks covid19,0.0
2429,ABS-CBN News,7016344,ph covid 19 cases breach 80 000 doh announces on sunday 2 110 additional covid19 cases philippines now has 80 4,0.0
2432,The New Indian Express,445388,kanchimadhav xpressandhra xpresshyderabad reiterating the importance of wearing masks and maintaining social dis,0.03333333333333333
2433,moneycontrol,886557,the usa has the highest number of covid19 cases with 4 1 million followed by 2 3 million in brazil and 1 3 mill,0.0
2435,Manila Bulletin News,789919,just in dfaphl today reports 36 new covid19 cases among filipinos in asia pacific and european regions while no,0.06818181818181818
2436,Newsd,20687,sikkim reports first death due to coronavirus coronavirus covid19 sikkim,0.0625
2441,HumAngle_,15536,if the covid19 pandemic does not end any time soon the economy of the central african nation of congo brazzaville,0.0
2443,HumAngle_,15536,covid19 sends congo brazzaville economy to cracking point,0.0
2444,Invest India,132466,inthenews hrdministry launched manodarpan initiative to provide psychosocial support to students amid covid19,0.0
2445,The Guardian Nigeria,1799757,the federal government has been accused of keeping mute over compensation to smallholder farmers who suffered losse,0.0
